ticket_id,tech,priority,type,tags,created,completed_minutes,eta_minutes,overran,had_followup,reticketed,time_to_reopen_days,redundancy_risk,impact,tech_skill,tech_tags
HIST-2692,Ben,Critical,recable_port,network|cabling|optic,2025-08-07T07:03:18Z,23.7,15,1,0,1,0,0,4,4,network|cabling
HIST-2693,Jia,Low,recable_port,network|cabling|optic,2025-08-06T18:03:18Z,11.9,17,0,0,0,0,0,1,5,server|repair
HIST-2694,Ava,High,recable_port,network|cabling|optic,2025-08-06T22:03:18Z,16.9,17,0,0,0,0,1,3,5,server|network
HIST-2695,Gus,Medium,install_server,server|install|rails,2025-08-07T23:03:18Z,19.0,28,0,0,0,0,0,2,3,server|cabling
HIST-2696,Hana,Critical,install_server,server|install|rails,2025-08-08T00:03:18Z,109.8,44,1,0,0,0,0,4,4,hvac|electrical
HIST-2697,Dia,Medium,swap_psu,server|power|electrical,2025-08-08T01:03:18Z,15.3,17,0,0,0,0,1,2,4,server|install
HIST-2698,Jia,High,swap_psu,server|power|electrical,2025-08-08T09:03:18Z,42.5,20,1,0,0,0,0,3,5,server|repair
HIST-2699,Farah,Medium,recable_port,network|cabling|optic,2025-08-08T07:03:18Z,13.5,16,0,0,0,0,1,2,3,network|optic
HIST-2700,Dia,Critical,swap_psu,server|power|electrical,2025-08-07T21:03:18Z,20.3,23,0,0,0,0,0,4,4,server|install
HIST-2701,Dia,High,swap_psu,server|power|electrical,2025-08-08T01:03:18Z,11.9,22,0,0,0,0,1,3,4,server|install
HIST-2702,Dia,Critical,install_server,server|install|rails,2025-08-08T01:03:18Z,17.9,34,0,0,0,0,0,4,4,server|install
HIST-2703,Farah,Medium,recable_port,network|cabling|optic,2025-08-08T01:03:18Z,22.5,15,1,0,0,0,0,2,3,network|optic
HIST-2704,Dia,Medium,swap_psu,server|power|electrical,2025-08-08T06:03:18Z,19.0,21,0,0,0,0,0,2,4,server|install
HIST-2705,Eli,Low,reseat_blade,server|repair,2025-08-07T19:03:18Z,15.3,16,0,0,0,0,0,1,2,server|labeling
HIST-2706,Dia,High,install_server,server|install|rails,2025-08-08T01:03:18Z,58.9,39,1,0,0,0,2,3,4,server|install
HIST-2707,Ben,Medium,audit_label,inventory|labeling,2025-08-07T21:03:18Z,4.3,6,0,0,0,0,0,2,4,network|cabling
HIST-2708,Jia,High,audit_label,inventory|labeling,2025-08-09T09:03:18Z,9.3,8,1,0,0,0,0,3,5,server|repair
HIST-2709,Ava,Low,recable_port,network|cabling|optic,2025-08-09T01:03:18Z,15.7,19,0,0,0,0,1,1,5,server|network
HIST-2710,Farah,Low,recable_port,network|cabling|optic,2025-08-08T22:03:18Z,32.6,19,1,0,0,0,0,1,3,network|optic
HIST-2711,Ben,High,audit_label,inventory|labeling,2025-08-08T16:03:18Z,6.2,6,0,0,0,0,2,3,4,network|cabling
HIST-2712,Eli,Low,audit_label,inventory|labeling,2025-08-09T08:03:18Z,26.4,12,1,0,0,0,0,1,2,server|labeling
HIST-2713,Chen,Low,install_server,server|install|rails,2025-08-09T04:03:18Z,69.8,40,1,0,0,0,0,1,3,hvac|facilities
HIST-2714,Ben,Medium,swap_psu,server|power|electrical,2025-08-09T01:03:18Z,26.7,26,0,0,0,0,0,2,4,network|cabling
HIST-2715,Eli,Medium,install_server,server|install|rails,2025-08-08T16:03:18Z,34.6,38,0,0,0,0,0,2,2,server|labeling
HIST-2716,Jia,Low,reseat_blade,server|repair,2025-08-08T17:03:18Z,22.9,17,1,0,0,0,2,1,5,server|repair
HIST-2717,Ben,Medium,reseat_blade,server|repair,2025-08-09T03:03:18Z,18.9,16,1,0,0,0,0,2,4,network|cabling
HIST-2718,Farah,Medium,reseat_blade,server|repair,2025-08-09T02:03:18Z,8.7,13,0,0,0,0,0,2,3,network|optic
HIST-2719,Gus,Low,swap_psu,server|power|electrical,2025-08-10T03:03:18Z,33.7,24,1,0,0,0,0,1,3,server|cabling
HIST-2720,Dia,High,reseat_blade,server|repair,2025-08-10T03:03:18Z,11.8,13,0,0,0,0,0,3,4,server|install
HIST-2721,Ava,High,reseat_blade,server|repair,2025-08-10T02:03:18Z,7.6,13,0,0,0,0,1,3,5,server|network
HIST-2722,Jia,High,recable_port,network|cabling|optic,2025-08-10T10:03:18Z,17.7,15,1,0,1,8,0,3,5,server|repair
HIST-2723,Dia,High,reseat_blade,server|repair,2025-08-10T10:03:18Z,19.4,18,0,0,0,0,1,3,4,server|install
HIST-2724,Jia,High,swap_psu,server|power|electrical,2025-08-10T05:03:18Z,11.8,12,0,0,0,0,0,3,5,server|repair
HIST-2725,Jia,High,audit_label,inventory|labeling,2025-08-10T01:03:18Z,18.2,12,1,0,0,0,2,3,5,server|repair
HIST-2726,Ava,Medium,swap_psu,server|power|electrical,2025-08-10T03:03:18Z,24.8,19,1,0,1,13,0,2,5,server|network
HIST-2727,Ava,High,recable_port,network|cabling|optic,2025-08-09T17:03:18Z,7.7,13,0,0,0,0,0,3,5,server|network
HIST-2728,Hana,Critical,recable_port,network|cabling|optic,2025-08-11T07:03:18Z,12.3,14,0,0,1,10,0,4,4,hvac|electrical
HIST-2729,Jia,High,reseat_blade,server|repair,2025-08-10T19:03:18Z,8.9,14,0,0,0,0,0,3,5,server|repair
HIST-2730,Ivan,Medium,recable_port,network|cabling|optic,2025-08-11T06:03:18Z,11.4,19,0,0,0,0,0,2,1,staging|inventory
HIST-2731,Hana,Medium,swap_psu,server|power|electrical,2025-08-10T23:03:18Z,13.2,27,0,0,0,0,0,2,4,hvac|electrical
HIST-2732,Farah,Low,reseat_blade,server|repair,2025-08-11T05:03:18Z,20.0,15,1,0,0,0,0,1,3,network|optic
HIST-2733,Jia,Critical,audit_label,inventory|labeling,2025-08-11T04:03:18Z,9.5,8,1,0,1,12,0,4,5,server|repair
HIST-2734,Jia,Medium,audit_label,inventory|labeling,2025-08-11T00:03:18Z,10.5,10,0,0,0,0,1,2,5,server|repair
HIST-2735,Jia,Medium,reseat_blade,server|repair,2025-08-11T04:03:18Z,10.8,13,0,1,1,8,0,2,5,server|repair
HIST-2736,Ivan,Low,audit_label,inventory|labeling,2025-08-11T06:03:18Z,5.8,10,0,0,0,0,0,1,1,staging|inventory
HIST-2737,Ava,Medium,recable_port,network|cabling|optic,2025-08-11T20:03:18Z,16.4,14,1,0,0,0,1,2,5,server|network
HIST-2738,Eli,Critical,audit_label,inventory|labeling,2025-08-12T00:03:18Z,7.3,6,1,0,0,0,0,4,2,server|labeling
HIST-2739,Jia,Medium,recable_port,network|cabling|optic,2025-08-12T10:03:18Z,30.7,16,1,0,0,0,0,2,5,server|repair
HIST-2740,Ava,Medium,swap_psu,server|power|electrical,2025-08-12T10:03:18Z,39.1,23,1,0,1,0,2,2,5,server|network
HIST-2741,Hana,High,recable_port,network|cabling|optic,2025-08-11T19:03:18Z,14.1,13,0,0,0,0,1,3,4,hvac|electrical
HIST-2742,Gus,Critical,reseat_blade,server|repair,2025-08-12T05:03:18Z,7.9,9,0,0,0,0,1,4,3,server|cabling
HIST-2743,Ben,Critical,recable_port,network|cabling|optic,2025-08-11T20:03:18Z,9.9,13,0,0,0,0,0,4,4,network|cabling
HIST-2744,Ava,Critical,install_server,server|install|rails,2025-08-11T19:03:18Z,16.1,28,0,0,1,12,0,4,5,server|network
HIST-2745,Hana,Critical,reseat_blade,server|repair,2025-08-12T05:03:18Z,4.0,6,0,0,0,0,0,4,4,hvac|electrical
HIST-2746,Eli,Medium,reseat_blade,server|repair,2025-08-12T01:03:18Z,8.5,17,0,0,0,0,0,2,2,server|labeling
HIST-2747,Jia,Medium,reseat_blade,server|repair,2025-08-12T08:03:18Z,22.7,12,1,0,0,0,0,2,5,server|repair
HIST-2748,Ivan,Medium,audit_label,inventory|labeling,2025-08-12T04:03:18Z,11.1,9,1,0,0,0,0,2,1,staging|inventory
HIST-2749,Chen,Low,swap_psu,server|power|electrical,2025-08-13T06:03:18Z,17.3,18,0,0,0,0,0,1,3,hvac|facilities
HIST-2750,Ava,High,recable_port,network|cabling|optic,2025-08-12T21:03:18Z,30.7,11,1,0,0,0,0,3,5,server|network
HIST-2751,Eli,Medium,reseat_blade,server|repair,2025-08-13T05:03:18Z,7.8,12,0,0,0,0,1,2,2,server|labeling
HIST-2752,Ava,High,audit_label,inventory|labeling,2025-08-12T17:03:18Z,4.0,6,0,0,0,0,0,3,5,server|network
HIST-2753,Dia,Low,reseat_blade,server|repair,2025-08-12T16:03:18Z,62.8,21,1,0,0,0,0,1,4,server|install
HIST-2754,Jia,High,reseat_blade,server|repair,2025-08-13T00:03:18Z,7.4,12,0,0,0,0,1,3,5,server|repair
HIST-2755,Chen,Low,swap_psu,server|power|electrical,2025-08-13T22:03:18Z,17.2,22,0,0,1,6,1,1,3,hvac|facilities
HIST-2756,Ava,High,install_server,server|install|rails,2025-08-13T17:03:18Z,47.0,39,1,0,0,0,0,3,5,server|network
HIST-2757,Ben,Critical,audit_label,inventory|labeling,2025-08-13T22:03:18Z,5.5,6,0,0,0,0,0,4,4,network|cabling
HIST-2758,Gus,Medium,install_server,server|install|rails,2025-08-13T21:03:18Z,48.3,33,1,0,0,0,0,2,3,server|cabling
HIST-2759,Hana,Medium,install_server,server|install|rails,2025-08-13T21:03:18Z,64.3,40,1,0,0,0,1,2,4,hvac|electrical
HIST-2760,Dia,Low,audit_label,inventory|labeling,2025-08-14T02:03:18Z,7.1,13,0,0,0,0,0,1,4,server|install
HIST-2761,Ava,Low,install_server,server|install|rails,2025-08-13T22:03:18Z,24.8,33,0,0,0,0,1,1,5,server|network
HIST-2762,Jia,High,reseat_blade,server|repair,2025-08-14T06:03:18Z,14.3,11,1,0,1,0,1,3,5,server|repair
HIST-2763,Eli,Low,recable_port,network|cabling|optic,2025-08-14T02:03:18Z,37.4,20,1,0,0,0,1,1,2,server|labeling
HIST-2764,Hana,High,recable_port,network|cabling|optic,2025-08-14T07:03:18Z,19.9,17,1,0,0,0,0,3,4,hvac|electrical
HIST-2765,Farah,Low,recable_port,network|cabling|optic,2025-08-13T21:03:18Z,29.4,23,1,0,0,0,2,1,3,network|optic
HIST-2766,Jia,Medium,recable_port,network|cabling|optic,2025-08-14T05:03:18Z,35.7,18,1,0,0,0,2,2,5,server|repair
HIST-2767,Ben,Low,recable_port,network|cabling|optic,2025-08-14T15:03:18Z,23.0,17,1,0,0,0,0,1,4,network|cabling
HIST-2768,Jia,Medium,reseat_blade,server|repair,2025-08-14T19:03:18Z,17.5,18,0,0,0,0,0,2,5,server|repair
HIST-2769,Jia,High,audit_label,inventory|labeling,2025-08-14T15:03:18Z,4.0,9,0,0,0,0,0,3,5,server|repair
HIST-2770,Ben,Critical,install_server,server|install|rails,2025-08-14T15:03:18Z,36.4,35,0,0,0,0,0,4,4,network|cabling
HIST-2771,Eli,Medium,recable_port,network|cabling|optic,2025-08-15T05:03:18Z,56.9,16,1,1,1,0,0,2,2,server|labeling
HIST-2772,Hana,Medium,audit_label,inventory|labeling,2025-08-15T03:03:18Z,7.9,9,0,0,0,0,0,2,4,hvac|electrical
HIST-2773,Chen,Low,recable_port,network|cabling|optic,2025-08-14T23:03:18Z,7.9,20,0,0,0,0,0,1,3,hvac|facilities
HIST-2774,Ava,Critical,reseat_blade,server|repair,2025-08-14T15:03:18Z,15.1,10,1,0,0,0,2,4,5,server|network
HIST-2775,Ava,Medium,install_server,server|install|rails,2025-08-15T04:03:18Z,26.3,36,0,0,0,0,1,2,5,server|network
HIST-2776,Hana,Low,install_server,server|install|rails,2025-08-15T03:03:18Z,97.4,49,1,0,0,0,1,1,4,hvac|electrical
HIST-2777,Farah,Medium,audit_label,inventory|labeling,2025-08-15T02:03:18Z,8.6,10,0,0,0,0,0,2,3,network|optic
HIST-2778,Ivan,Medium,recable_port,network|cabling|optic,2025-08-15T05:03:18Z,12.3,17,0,0,0,0,0,2,1,staging|inventory
HIST-2779,Farah,Low,recable_port,network|cabling|optic,2025-08-15T09:03:18Z,11.2,17,0,0,0,0,0,1,3,network|optic
HIST-2780,Ava,Medium,swap_psu,server|power|electrical,2025-08-15T17:03:18Z,17.9,16,0,0,0,0,1,2,5,server|network
HIST-2781,Ben,Medium,reseat_blade,server|repair,2025-08-16T07:03:18Z,37.7,16,1,0,0,0,0,2,4,network|cabling
HIST-2782,Dia,Medium,audit_label,inventory|labeling,2025-08-15T17:03:18Z,9.7,8,1,0,0,0,0,2,4,server|install
HIST-2783,Hana,Low,install_server,server|install|rails,2025-08-16T02:03:18Z,40.5,43,0,0,0,0,0,1,4,hvac|electrical
HIST-2784,Ava,High,install_server,server|install|rails,2025-08-16T03:03:18Z,59.1,42,1,0,1,7,2,3,5,server|network
HIST-2785,Gus,Low,reseat_blade,server|repair,2025-08-16T09:03:18Z,16.9,18,0,0,1,1,0,1,3,server|cabling
HIST-2786,Ben,Low,recable_port,network|cabling|optic,2025-08-16T06:03:18Z,11.2,19,0,0,0,0,2,1,4,network|cabling
HIST-2787,Gus,Critical,install_server,server|install|rails,2025-08-16T06:03:18Z,24.5,31,0,0,0,0,1,4,3,server|cabling
HIST-2788,Farah,Low,reseat_blade,server|repair,2025-08-17T09:03:18Z,13.7,20,0,0,1,0,0,1,3,network|optic
HIST-2789,Hana,Medium,reseat_blade,server|repair,2025-08-16T19:03:18Z,10.4,16,0,0,0,0,0,2,4,hvac|electrical
HIST-2790,Hana,High,recable_port,network|cabling|optic,2025-08-17T07:03:18Z,11.5,15,0,0,0,0,0,3,4,hvac|electrical
HIST-2791,Chen,Critical,reseat_blade,server|repair,2025-08-17T10:03:18Z,10.0,13,0,0,0,0,1,4,3,hvac|facilities
HIST-2792,Chen,High,install_server,server|install|rails,2025-08-17T01:03:18Z,42.0,44,0,0,0,0,1,3,3,hvac|facilities
HIST-2793,Jia,Low,reseat_blade,server|repair,2025-08-16T19:03:18Z,10.1,16,0,1,1,13,0,1,5,server|repair
HIST-2794,Ava,Medium,install_server,server|install|rails,2025-08-16T16:03:18Z,60.6,41,1,0,0,0,2,2,5,server|network
HIST-2795,Ava,High,reseat_blade,server|repair,2025-08-17T08:03:18Z,35.0,14,1,0,0,0,1,3,5,server|network
HIST-2796,Ben,Medium,install_server,server|install|rails,2025-08-16T21:03:18Z,44.0,48,0,0,0,0,1,2,4,network|cabling
HIST-2797,Ben,Low,swap_psu,server|power|electrical,2025-08-16T21:03:18Z,29.1,22,1,0,0,0,0,1,4,network|cabling
HIST-2798,Ava,Low,recable_port,network|cabling|optic,2025-08-16T15:03:18Z,28.1,17,1,0,0,0,1,1,5,server|network
HIST-2799,Dia,Low,swap_psu,server|power|electrical,2025-08-18T08:03:18Z,58.4,26,1,0,0,0,0,1,4,server|install
HIST-2800,Ava,Medium,recable_port,network|cabling|optic,2025-08-18T03:03:18Z,17.6,18,0,0,0,0,0,2,5,server|network
HIST-2801,Ava,Medium,swap_psu,server|power|electrical,2025-08-17T19:03:18Z,39.6,26,1,0,0,0,1,2,5,server|network
HIST-2802,Ben,Low,reseat_blade,server|repair,2025-08-18T10:03:18Z,18.1,17,0,0,0,0,2,1,4,network|cabling
HIST-2803,Jia,Critical,reseat_blade,server|repair,2025-08-17T17:03:18Z,13.5,12,0,0,0,0,1,4,5,server|repair
HIST-2804,Eli,Low,recable_port,network|cabling|optic,2025-08-18T09:03:18Z,8.0,16,0,0,0,0,0,1,2,server|labeling
HIST-2805,Ben,High,audit_label,inventory|labeling,2025-08-18T09:03:18Z,4.0,6,0,0,0,0,0,3,4,network|cabling
HIST-2806,Dia,Medium,reseat_blade,server|repair,2025-08-18T04:03:18Z,19.2,14,1,0,0,0,1,2,4,server|install
HIST-2807,Eli,Medium,swap_psu,server|power|electrical,2025-08-18T03:03:18Z,24.6,21,1,0,0,0,1,2,2,server|labeling
HIST-2808,Farah,High,install_server,server|install|rails,2025-08-17T17:03:18Z,25.7,30,0,0,0,0,2,3,3,network|optic
HIST-2809,Ivan,High,reseat_blade,server|repair,2025-08-18T00:03:18Z,21.8,15,1,0,0,0,0,3,1,staging|inventory
HIST-2810,Jia,High,reseat_blade,server|repair,2025-08-18T10:03:18Z,12.6,12,0,0,0,0,1,3,5,server|repair
HIST-2811,Chen,Medium,install_server,server|install|rails,2025-08-18T09:03:18Z,56.7,53,0,0,0,0,2,2,3,hvac|facilities
HIST-2812,Jia,Medium,swap_psu,server|power|electrical,2025-08-17T17:03:18Z,18.1,19,0,0,1,7,0,2,5,server|repair
HIST-2813,Dia,High,audit_label,inventory|labeling,2025-08-17T21:03:18Z,7.9,8,0,0,0,0,0,3,4,server|install
HIST-2814,Chen,Low,audit_label,inventory|labeling,2025-08-17T22:03:18Z,5.8,11,0,0,0,0,0,1,3,hvac|facilities
HIST-2815,Ben,Medium,swap_psu,server|power|electrical,2025-08-18T04:03:18Z,17.8,18,0,0,0,0,0,2,4,network|cabling
HIST-2816,Ava,Medium,audit_label,inventory|labeling,2025-08-18T16:03:18Z,9.6,9,0,0,1,0,0,2,5,server|network
HIST-2817,Ben,Critical,swap_psu,server|power|electrical,2025-08-19T03:03:18Z,20.2,20,0,0,1,0,1,4,4,network|cabling
HIST-2818,Ivan,Medium,audit_label,inventory|labeling,2025-08-19T05:03:18Z,8.2,10,0,0,0,0,1,2,1,staging|inventory
HIST-2819,Hana,Critical,recable_port,network|cabling|optic,2025-08-19T02:03:18Z,19.0,15,1,0,0,0,0,4,4,hvac|electrical
HIST-2820,Farah,Low,swap_psu,server|power|electrical,2025-08-19T10:03:18Z,40.1,26,1,0,0,0,0,1,3,network|optic
HIST-2821,Ava,Medium,install_server,server|install|rails,2025-08-18T19:03:18Z,42.3,43,0,0,0,0,0,2,5,server|network
HIST-2822,Jia,Medium,audit_label,inventory|labeling,2025-08-19T06:03:18Z,16.5,10,1,0,0,0,1,2,5,server|repair
HIST-2823,Ben,Critical,recable_port,network|cabling|optic,2025-08-18T19:03:18Z,9.5,12,0,0,0,0,0,4,4,network|cabling
HIST-2824,Farah,Medium,recable_port,network|cabling|optic,2025-08-18T18:03:18Z,22.4,18,1,0,0,0,2,2,3,network|optic
HIST-2825,Farah,High,install_server,server|install|rails,2025-08-18T16:03:18Z,34.3,33,0,0,0,0,1,3,3,network|optic
HIST-2826,Gus,High,reseat_blade,server|repair,2025-08-18T18:03:18Z,4.9,13,0,0,0,0,0,3,3,server|cabling
HIST-2827,Hana,High,audit_label,inventory|labeling,2025-08-20T08:03:18Z,4.3,6,0,0,0,0,2,3,4,hvac|electrical
HIST-2828,Ben,Medium,recable_port,network|cabling|optic,2025-08-19T23:03:18Z,8.4,10,0,0,0,0,1,2,4,network|cabling
HIST-2829,Chen,Medium,swap_psu,server|power|electrical,2025-08-20T10:03:18Z,16.7,20,0,0,0,0,0,2,3,hvac|facilities
HIST-2830,Chen,Medium,audit_label,inventory|labeling,2025-08-20T05:03:18Z,18.3,11,1,0,0,0,1,2,3,hvac|facilities
HIST-2831,Jia,Low,reseat_blade,server|repair,2025-08-19T19:03:18Z,15.6,18,0,0,0,0,1,1,5,server|repair
HIST-2832,Ivan,Critical,audit_label,inventory|labeling,2025-08-19T17:03:18Z,7.4,7,0,0,0,0,0,4,1,staging|inventory
HIST-2833,Farah,High,recable_port,network|cabling|optic,2025-08-20T04:03:18Z,6.4,13,0,0,0,0,0,3,3,network|optic
HIST-2834,Ben,High,reseat_blade,server|repair,2025-08-19T19:03:18Z,18.1,12,1,0,0,0,0,3,4,network|cabling
HIST-2835,Jia,Low,swap_psu,server|power|electrical,2025-08-19T18:03:18Z,32.6,31,0,0,0,0,0,1,5,server|repair
HIST-2836,Dia,Critical,swap_psu,server|power|electrical,2025-08-20T10:03:18Z,9.3,15,0,0,0,0,0,4,4,server|install
HIST-2837,Hana,Medium,install_server,server|install|rails,2025-08-19T23:03:18Z,19.9,43,0,0,0,0,0,2,4,hvac|electrical
HIST-2838,Farah,Medium,recable_port,network|cabling|optic,2025-08-20T00:03:18Z,28.2,19,1,0,0,0,0,2,3,network|optic
HIST-2839,Gus,High,recable_port,network|cabling|optic,2025-08-21T09:03:18Z,19.6,17,1,0,0,0,0,3,3,server|cabling
HIST-2840,Chen,Low,reseat_blade,server|repair,2025-08-21T02:03:18Z,43.6,16,1,0,0,0,0,1,3,hvac|facilities
HIST-2841,Gus,Medium,install_server,server|install|rails,2025-08-20T18:03:18Z,57.0,37,1,0,0,0,1,2,3,server|cabling
HIST-2842,Eli,High,recable_port,network|cabling|optic,2025-08-21T04:03:18Z,18.4,9,1,0,1,0,2,3,2,server|labeling
HIST-2843,Hana,Medium,recable_port,network|cabling|optic,2025-08-21T03:03:18Z,22.6,21,0,0,0,0,0,2,4,hvac|electrical
HIST-2844,Jia,Medium,audit_label,inventory|labeling,2025-08-20T18:03:18Z,13.3,10,1,0,0,0,0,2,5,server|repair
HIST-2845,Farah,High,recable_port,network|cabling|optic,2025-08-21T06:03:18Z,18.5,14,1,0,0,0,0,3,3,network|optic
HIST-2846,Hana,High,recable_port,network|cabling|optic,2025-08-21T00:03:18Z,10.4,13,0,0,0,0,1,3,4,hvac|electrical
HIST-2847,Eli,Medium,install_server,server|install|rails,2025-08-20T19:03:18Z,78.0,46,1,0,0,0,1,2,2,server|labeling
HIST-2848,Ben,Medium,recable_port,network|cabling|optic,2025-08-20T20:03:18Z,12.2,16,0,0,0,0,1,2,4,network|cabling
HIST-2849,Ben,High,install_server,server|install|rails,2025-08-22T05:03:18Z,40.1,32,1,0,0,0,0,3,4,network|cabling
HIST-2850,Dia,Medium,swap_psu,server|power|electrical,2025-08-21T20:03:18Z,24.1,24,0,0,0,0,1,2,4,server|install
HIST-2851,Eli,High,audit_label,inventory|labeling,2025-08-22T05:03:18Z,8.3,9,0,0,0,0,0,3,2,server|labeling
HIST-2852,Ava,Medium,install_server,server|install|rails,2025-08-22T03:03:18Z,26.1,38,0,0,0,0,1,2,5,server|network
HIST-2853,Ava,High,recable_port,network|cabling|optic,2025-08-22T00:03:18Z,13.5,18,0,0,0,0,0,3,5,server|network
HIST-2854,Jia,Medium,reseat_blade,server|repair,2025-08-21T23:03:18Z,15.4,16,0,0,0,0,0,2,5,server|repair
HIST-2855,Chen,Low,audit_label,inventory|labeling,2025-08-21T21:03:18Z,8.0,10,0,0,0,0,1,1,3,hvac|facilities
HIST-2856,Hana,Medium,recable_port,network|cabling|optic,2025-08-21T21:03:18Z,24.5,21,1,0,0,0,2,2,4,hvac|electrical
HIST-2857,Ivan,Low,swap_psu,server|power|electrical,2025-08-22T10:03:18Z,25.2,20,1,0,0,0,0,1,1,staging|inventory
HIST-2858,Ben,Low,audit_label,inventory|labeling,2025-08-21T23:03:18Z,58.9,11,1,0,0,0,1,1,4,network|cabling
HIST-2859,Chen,Medium,reseat_blade,server|repair,2025-08-22T10:03:18Z,14.3,16,0,0,0,0,1,2,3,hvac|facilities
HIST-2860,Dia,Medium,recable_port,network|cabling|optic,2025-08-22T03:03:18Z,9.4,21,0,0,0,0,1,2,4,server|install
HIST-2861,Farah,Low,reseat_blade,server|repair,2025-08-21T20:03:18Z,52.7,18,1,0,0,0,0,1,3,network|optic
HIST-2862,Ava,Critical,swap_psu,server|power|electrical,2025-08-22T10:03:18Z,8.6,17,0,0,0,0,1,4,5,server|network
HIST-2863,Farah,High,recable_port,network|cabling|optic,2025-08-23T08:03:18Z,11.4,14,0,0,0,0,0,3,3,network|optic
HIST-2864,Dia,High,reseat_blade,server|repair,2025-08-22T21:03:18Z,26.1,14,1,0,0,0,0,3,4,server|install
HIST-2865,Ivan,Medium,reseat_blade,server|repair,2025-08-23T07:03:18Z,24.4,18,1,0,0,0,2,2,1,staging|inventory
HIST-2866,Jia,High,reseat_blade,server|repair,2025-08-22T16:03:18Z,6.1,10,0,0,0,0,0,3,5,server|repair
HIST-2867,Gus,Medium,install_server,server|install|rails,2025-08-22T15:03:18Z,24.1,43,0,0,0,0,1,2,3,server|cabling
HIST-2868,Farah,Medium,install_server,server|install|rails,2025-08-23T03:03:18Z,47.8,38,1,0,1,4,1,2,3,network|optic
HIST-2869,Ivan,Low,audit_label,inventory|labeling,2025-08-22T15:03:18Z,6.6,10,0,0,0,0,2,1,1,staging|inventory
HIST-2870,Gus,Low,swap_psu,server|power|electrical,2025-08-23T03:03:18Z,31.1,23,1,0,0,0,1,1,3,server|cabling
HIST-2871,Jia,High,reseat_blade,server|repair,2025-08-22T17:03:18Z,19.7,16,1,0,0,0,0,3,5,server|repair
HIST-2872,Eli,High,recable_port,network|cabling|optic,2025-08-23T06:03:18Z,11.9,16,0,0,0,0,0,3,2,server|labeling
HIST-2873,Ben,Medium,install_server,server|install|rails,2025-08-23T02:03:18Z,27.5,33,0,0,0,0,2,2,4,network|cabling
HIST-2874,Jia,Medium,install_server,server|install|rails,2025-08-23T10:03:18Z,49.4,42,1,0,0,0,0,2,5,server|repair
HIST-2875,Ava,Medium,install_server,server|install|rails,2025-08-22T21:03:18Z,20.1,27,0,0,0,0,1,2,5,server|network
HIST-2876,Dia,Medium,install_server,server|install|rails,2025-08-23T04:03:18Z,49.5,47,0,0,0,0,2,2,4,server|install
HIST-2877,Ivan,Low,swap_psu,server|power|electrical,2025-08-22T21:03:18Z,66.6,19,1,0,0,0,0,1,1,staging|inventory
HIST-2878,Farah,Critical,reseat_blade,server|repair,2025-08-23T22:03:18Z,8.5,13,0,0,0,0,0,4,3,network|optic
HIST-2879,Farah,High,reseat_blade,server|repair,2025-08-24T01:03:18Z,12.0,17,0,0,0,0,0,3,3,network|optic
HIST-2880,Ben,Medium,audit_label,inventory|labeling,2025-08-23T21:03:18Z,4.9,10,0,0,0,0,0,2,4,network|cabling
HIST-2881,Ben,High,recable_port,network|cabling|optic,2025-08-24T09:03:18Z,11.6,10,1,0,1,0,1,3,4,network|cabling
HIST-2882,Dia,High,swap_psu,server|power|electrical,2025-08-24T08:03:18Z,7.3,17,0,1,1,0,1,3,4,server|install
HIST-2883,Hana,Critical,reseat_blade,server|repair,2025-08-24T07:03:18Z,37.2,13,1,0,0,0,0,4,4,hvac|electrical
HIST-2884,Ava,Medium,swap_psu,server|power|electrical,2025-08-24T08:03:18Z,24.0,26,0,0,0,0,1,2,5,server|network
HIST-2885,Dia,Medium,install_server,server|install|rails,2025-08-24T04:03:18Z,58.2,40,1,0,0,0,2,2,4,server|install
HIST-2886,Chen,High,audit_label,inventory|labeling,2025-08-24T05:03:18Z,8.2,9,0,0,0,0,1,3,3,hvac|facilities
HIST-2887,Gus,Low,reseat_blade,server|repair,2025-08-24T00:03:18Z,22.0,18,1,0,0,0,1,1,3,server|cabling
HIST-2888,Eli,Medium,recable_port,network|cabling|optic,2025-08-24T07:03:18Z,19.2,19,0,0,0,0,0,2,2,server|labeling
HIST-2889,Ava,High,install_server,server|install|rails,2025-08-24T05:03:18Z,66.7,37,1,0,0,0,0,3,5,server|network
HIST-2890,Farah,High,install_server,server|install|rails,2025-08-24T04:03:18Z,61.7,45,1,0,0,0,1,3,3,network|optic
HIST-2891,Ben,High,reseat_blade,server|repair,2025-08-24T20:03:18Z,23.2,17,1,0,0,0,2,3,4,network|cabling
HIST-2892,Ava,Medium,reseat_blade,server|repair,2025-08-25T02:03:18Z,14.6,23,0,0,0,0,0,2,5,server|network
HIST-2893,Jia,High,recable_port,network|cabling|optic,2025-08-25T02:03:18Z,17.5,14,1,0,0,0,0,3,5,server|repair
HIST-2894,Farah,High,reseat_blade,server|repair,2025-08-25T10:03:18Z,40.1,14,1,0,0,0,2,3,3,network|optic
